shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
701:94,47.867900,-122.278380,80017,14713.70
701:94,47.868090,-122.278200,80018,14738.76
701:94,47.868160,-122.278140,80019,14747.75
701:94,47.868640,-122.277690,80020,14810.84
701:94,47.868820,-122.277520,80021,14834.55
701:94,47.869020,-122.277340,80022,14860.55
701:94,47.869080,-122.277280,80023,14868.60
701:94,47.869240,-122.277180,80024,14887.89
701:94,47.869360,-122.277080,80025,14903.20
701:94,47.869800,-122.276660,80026,14961.35
701:94,47.870200,-122.276280,80027,15014.11
701:94,47.870810,-122.275720,80028,15093.82
701:94,47.870860,-122.275680,80029,15100.13
701:94,47.870970,-122.275660,80030,15112.47
701:94,47.871160,-122.275480,80031,15137.53
701:94,47.871240,-122.275400,80032,15148.25
701:94,47.871380,-122.275270,80033,15166.60
701:94,47.871500,-122.275150,80034,15182.70
701:94,47.871600,-122.275060,80035,15195.71
701:94,47.871660,-122.275000,80036,15203.76
701:94,47.871760,-122.274910,80037,15216.74
701:94,47.871990,-122.274690,80038,15247.16
701:94,47.872170,-122.274520,80039,15270.91
701:94,47.872270,-122.274430,80040,15283.89
701:94,47.872380,-122.274330,80041,15298.22
701:94,47.872450,-122.274260,80042,15307.60
701:94,47.872600,-122.274130,80043,15326.90
701:94,47.873010,-122.273750,80044,15380.63
701:94,47.873350,-122.273430,80045,15425.35
701:94,47.873425,-122.273355,80046,15435.41
701:94,47.873540,-122.273240,90002,15450.80
701:94,47.873700,-122.273090,90003,15471.83
701:94,47.873800,-122.272990,90004,15485.21
701:94,47.874020,-122.272780,90005,15514.29
701:94,47.874130,-122.272680,90006,15528.61
701:94,47.874220,-122.272590,90007,15540.68
701:94,47.874360,-122.272460,90008,15559.00
701:94,47.874520,-122.272310,90009,15580.03
701:94,47.874660,-122.272180,90010,15598.38
701:94,47.874800,-122.272050,90011,15616.73
701:94,47.874900,-122.271950,90012,15630.11
701:94,47.874980,-122.271870,90013,15640.84
701:94,47.875080,-122.271780,90014,15653.86
701:94,47.875160,-122.271710,90015,15664.16
701:94,47.875280,-122.271600,90016,15679.86
701:94,47.875550,-122.271350,90017,15715.21
701:94,47.875620,-122.271290,90018,15724.20
701:94,47.875760,-122.271170,90019,15742.16
701:94,47.876150,-122.270810,90020,15793.21
701:94,47.876220,-122.270750,90021,15802.17
701:94,47.876530,-122.270460,90022,15842.89
701:94,47.876660,-122.270340,90023,15859.90
701:94,47.877020,-122.270000,90024,15907.33
701:94,47.877210,-122.269830,90025,15931.99
701:94,47.877270,-122.269780,90026,15939.64
701:94,47.877520,-122.269540,90027,15972.74
701:94,47.877630,-122.269440,90028,15987.09
701:94,47.877770,-122.269310,90029,16005.41
701:94,47.878040,-122.269060,90030,16040.80
701:94,47.878240,-122.268870,90031,16067.17
701:94,47.878590,-122.268540,90032,16113.25
701:94,47.878870,-122.268280,90033,16149.95
701:94,47.879120,-122.268050,90034,16182.65
701:94,47.879190,-122.267990,90035,16191.65
701:94,47.879390,-122.267800,90036,16218.04
701:94,47.879630,-122.267570,90037,16249.77
701:94,47.879820,-122.267390,90038,16274.83
701:94,47.879990,-122.267230,90039,16297.20
701:94,47.880070,-122.267160,90040,16307.50
701:94,47.880260,-122.266980,90041,16332.56
701:94,47.880450,-122.266800,90042,16357.61
701:94,47.880580,-122.266680,90043,16374.62
701:94,47.880910,-122.266380,90044,16417.62
701:94,47.880990,-122.266300,90045,16428.32
701:94,47.881200,-122.266100,90046,16456.06
701:94,47.881520,-122.265810,90047,16497.73
701:94,47.881800,-122.265530,90048,16535.25
701:94,47.882160,-122.265210,90049,16581.91
701:94,47.882280,-122.265100,90050,16597.58
701:94,47.882460,-122.264940,90051,16620.90
701:94,47.882550,-122.264850,90052,16632.97
701:94,47.882650,-122.264750,90053,16646.35
701:94,47.883120,-122.264330,90054,16707.31
701:94,47.883590,-122.263890,90055,16769.06
701:94,47.883780,-122.263710,90056,16794.11
701:94,47.883960,-122.263540,90057,16817.83
701:94,47.884180,-122.263340,90058,16846.51
701:94,47.884290,-122.263230,90059,16861.26
701:94,47.884560,-122.262980,90060,16896.62
701:94,47.884690,-122.262860,90061,16913.63
701:94,47.885280,-122.262310,90062,16991.04
701:94,47.885470,-122.262130,90063,17016.10
701:94,47.886000,-122.261630,90064,17085.90
701:94,47.886100,-122.261540,90065,17098.88
701:94,47.886300,-122.261350,90066,17125.28
701:94,47.886440,-122.261220,90067,17143.63
701:94,47.886740,-122.260940,90068,17183.04
701:94,47.886870,-122.260820,90069,17200.05
701:94,47.887310,-122.260410,90070,17257.78
701:94,47.887390,-122.260330,90071,17268.50
701:94,47.887440,-122.260280,90072,17275.24
701:94,47.887860,-122.259900,90073,17329.89
701:94,47.888010,-122.259760,90074,17349.58
701:94,47.888220,-122.259560,90075,17377.32
701:94,47.888410,-122.259380,90076,17402.34
701:94,47.888540,-122.259260,90077,17419.38
701:94,47.888610,-122.259190,90078,17428.74
701:94,47.888740,-122.259070,90079,17445.75
701:94,47.888840,-122.258980,90080,17458.73
701:94,47.888990,-122.258840,90081,17478.42
701:94,47.889420,-122.258440,90082,17534.84
701:94,47.889672,-122.258205,90083,17567.94
701:94,47.889850,-122.258040,100002,17591.23
701:94,47.890070,-122.257840,100003,17619.88
701:94,47.890250,-122.257680,100004,17643.23
701:94,47.890560,-122.257400,100005,17683.55
701:94,47.890730,-122.257250,100006,17705.53
701:94,47.890810,-122.257180,100007,17715.83
701:94,47.890970,-122.257020,100008,17737.29
701:94,47.891260,-122.256750,100009,17775.33
701:94,47.891640,-122.256390,100010,17825.43
701:94,47.891750,-122.256290,100011,17839.76
701:94,47.891880,-122.256170,100012,17856.77
701:94,47.892030,-122.256030,100013,17876.46
701:94,47.892140,-122.255940,100014,17890.42
701:94,47.892220,-122.255860,100015,17901.12
701:94,47.892310,-122.255770,100016,17913.19
701:94,47.892730,-122.255370,100017,17968.63
701:94,47.892830,-122.255270,100018,17982.01
701:94,47.892960,-122.255150,100019,17999.05
701:94,47.893120,-122.255000,100020,18020.05
701:94,47.893310,-122.254820,100021,18045.10
701:94,47.893470,-122.254660,100022,18066.53
701:94,47.893690,-122.254450,100023,18095.61
701:94,47.894050,-122.254110,100024,18143.04
701:94,47.894280,-122.253900,100025,18173.03
701:94,47.894470,-122.253720,100026,18198.08
701:94,47.894800,-122.253410,100027,18241.46
701:94,47.895130,-122.253110,100028,18284.46
701:94,47.895210,-122.253040,100029,18294.80
701:94,47.895340,-122.252910,100030,18312.20
701:94,47.895380,-122.252870,100031,18317.57
701:94,47.895500,-122.252770,100032,18332.84
701:94,47.895560,-122.252710,100033,18340.88
701:94,47.895730,-122.252550,100034,18363.25
701:94,47.895900,-122.252390,100035,18385.63
701:94,47.896020,-122.252270,100036,18401.72
701:94,47.896430,-122.251890,100037,18455.43
701:94,47.896860,-122.251470,100038,18512.64
701:94,47.896917,-122.251417,100039,18520.10
701:94,47.897140,-122.251210,110002,18549.33
701:94,47.897480,-122.250900,110003,18593.68
701:94,47.897720,-122.250680,110004,18625.02
701:94,47.898180,-122.250250,110005,18685.43
701:94,47.898510,-122.249940,110006,18728.83
701:94,47.898620,-122.249830,110007,18743.55
701:94,47.898670,-122.249790,110008,18749.86
701:94,47.898710,-122.249750,110009,18755.23
701:94,47.898990,-122.249480,110010,18792.32
701:94,47.899070,-122.249410,110011,18802.65
701:94,47.899360,-122.249140,110012,18840.69
701:94,47.899460,-122.249050,110013,18853.68
701:94,47.899660,-122.248870,110014,18879.68
701:94,47.899980,-122.248570,110015,18921.74
701:94,47.900160,-122.248400,110016,18945.42
701:94,47.900780,-122.247820,110017,19026.90
701:94,47.901120,-122.247500,110018,19071.61
701:94,47.901340,-122.247290,110019,19100.69
701:94,47.901430,-122.247210,110020,19112.36
701:94,47.901970,-122.246710,110021,19183.08
701:94,47.902160,-122.246520,110022,19208.53
701:94,47.902210,-122.246480,110023,19214.84
701:94,47.902490,-122.246220,110024,19251.53
701:94,47.902650,-122.246080,110025,19272.17
701:94,47.902690,-122.246040,110026,19277.53
701:94,47.902760,-122.245980,110027,19286.52
701:94,47.902790,-122.245950,110028,19290.55
701:94,47.903180,-122.245580,110029,19341.97
701:94,47.903240,-122.245520,110030,19350.01
701:94,47.903440,-122.245330,110031,19376.41
701:94,47.903500,-122.245270,110032,19384.46
701:94,47.903630,-122.245150,110033,19401.46
701:94,47.903710,-122.245070,110034,19412.19
701:94,47.904050,-122.244750,110035,19456.91
701:94,47.904170,-122.244630,110036,19473.00
701:94,47.904510,-122.244310,110037,19517.71
701:94,47.904570,-122.244250,110038,19525.76
701:94,47.904920,-122.243920,110039,19571.85
701:94,47.905290,-122.243560,110040,19620.98
701:94,47.905340,-122.243520,110041,19627.32
701:94,47.905670,-122.243210,110042,19670.69
701:94,47.905790,-122.243100,110043,19686.39
701:94,47.905940,-122.242950,110044,19706.48
701:94,47.905990,-122.242910,110045,19712.79
701:94,47.906250,-122.242670,110046,19746.80
701:94,47.906570,-122.242370,110047,19788.87
701:94,47.906670,-122.242280,110048,19801.85
701:94,47.906710,-122.242240,110049,19807.21
701:94,47.906830,-122.242130,110050,19822.91
701:94,47.907340,-122.241640,110051,19890.42
701:94,47.907490,-122.241510,110052,19909.72
701:94,47.907620,-122.241390,110053,19926.73
701:94,47.907700,-122.241320,110054,19937.03
701:94,47.907790,-122.241240,110055,19948.70
701:94,47.907830,-122.241200,110056,19954.07
701:94,47.908070,-122.240980,110057,19985.40
701:94,47.908230,-122.240830,110058,20006.43
701:94,47.908520,-122.240560,110059,20044.50
701:94,47.908670,-122.240430,110060,20063.79
701:94,47.908740,-122.240360,110061,20073.18
701:94,47.908870,-122.240240,110062,20090.19
701:94,47.909110,-122.240020,110063,20121.52
701:94,47.909490,-122.239660,110064,20171.63
701:94,47.909690,-122.239480,110065,20197.63
701:94,47.909712,-122.239461,110066,20200.44
701:94,47.909770,-122.239410,120002,20207.97
701:94,47.910030,-122.239170,120003,20242.01
701:94,47.910180,-122.239030,120004,20261.67
701:94,47.910370,-122.238840,120005,20287.12
701:94,47.910610,-122.238600,120006,20319.28
701:94,47.910770,-122.238440,120007,20340.74
701:94,47.910960,-122.238260,120008,20365.79
701:94,47.911230,-122.238010,120009,20401.15
701:94,47.911510,-122.237750,120010,20437.85
701:94,47.911540,-122.237720,120011,20441.87
701:94,47.911720,-122.237560,120012,20465.16
701:94,47.911780,-122.237500,120013,20473.20
701:94,47.912030,-122.237270,120014,20505.91
701:94,47.912160,-122.237160,120015,20522.52
701:94,47.912280,-122.237050,120016,20538.22
701:94,47.912360,-122.236980,120017,20548.52
701:94,47.912480,-122.236870,120018,20564.18
701:94,47.912560,-122.236790,120019,20574.91
701:94,47.912800,-122.236570,120020,20606.28
701:94,47.913040,-122.236350,120021,20637.61
701:94,47.913150,-122.236250,120022,20651.94
701:94,47.913420,-122.235990,120023,20687.69
701:94,47.913580,-122.235850,120024,20708.29
701:94,47.913730,-122.235700,120025,20728.41
701:94,47.913840,-122.235600,120026,20742.74
701:94,47.913950,-122.235490,120027,20757.49
701:94,47.914100,-122.235340,120028,20777.58
701:94,47.914180,-122.235270,120029,20787.91
701:94,47.914230,-122.235220,120030,20794.61
701:94,47.914430,-122.235030,120031,20821.01
701:94,47.914640,-122.234830,120032,20848.75
701:94,47.914770,-122.234710,120033,20865.75
701:94,47.915040,-122.234460,120034,20901.14
701:94,47.915170,-122.234340,120035,20918.15
701:94,47.915230,-122.234280,120036,20926.20
701:94,47.915320,-122.234200,120037,20937.87
701:94,47.915930,-122.233640,120038,21017.54
701:94,47.916100,-122.233480,120039,21039.92
701:94,47.916150,-122.233430,120040,21046.62
701:94,47.916380,-122.233210,120041,21077.01
701:94,47.916470,-122.233130,120042,21088.68
701:94,47.916960,-122.232670,120043,21153.12
701:94,47.917020,-122.232610,120044,21161.17
701:94,47.917270,-122.232380,120045,21193.84
701:94,47.917510,-122.232150,120046,21225.57
701:94,47.917780,-122.231900,120047,21260.96
701:94,47.917850,-122.231840,120048,21269.95
701:94,47.917940,-122.231750,120049,21281.99
701:94,47.918060,-122.231640,120050,21297.69
701:94,47.918120,-122.231590,120051,21305.31
701:94,47.918230,-122.231490,120052,21319.66
701:94,47.918270,-122.231450,120053,21325.03
701:94,47.918290,-122.231430,120054,21327.71
701:94,47.918810,-122.230950,120055,21395.74
701:94,47.919070,-122.230720,120056,21429.36
701:94,47.919120,-122.230670,120057,21436.07
701:94,47.919160,-122.230630,120058,21441.43
701:94,47.919310,-122.230490,120059,21461.12
701:94,47.919840,-122.229990,120060,21530.92
701:94,47.919980,-122.229860,120061,21549.27
701:94,47.920160,-122.229690,120062,21572.98
701:94,47.920310,-122.229550,120063,21592.67
701:94,47.920540,-122.229340,120064,21622.66
701:94,47.920710,-122.229180,120065,21645.04
701:94,47.920830,-122.229070,120066,21660.73
701:94,47.921030,-122.228890,120067,21686.70
701:94,47.921220,-122.228710,120068,21711.76
701:94,47.921260,-122.228673,120069,21716.97
701:94,47.921360,-122.228580,130002,21730.14
701:94,47.921460,-122.228480,130003,21743.52
701:94,47.921570,-122.228370,130004,21758.24
701:94,47.921680,-122.228270,130005,21772.56
701:94,47.921810,-122.228150,130006,21789.57
701:94,47.921940,-122.228030,130007,21806.58
701:94,47.922090,-122.227890,130008,21826.27
701:94,47.922300,-122.227700,130009,21853.58
701:94,47.922430,-122.227580,130010,21870.59
701:94,47.922740,-122.227290,130011,21911.31
701:94,47.922850,-122.227190,130012,21925.60
701:94,47.922970,-122.227080,130013,21941.30
701:94,47.923020,-122.227030,130014,21948.01
701:94,47.923110,-122.226950,130015,21959.68
701:94,47.923250,-122.226820,130016,21978.03
701:94,47.923410,-122.226680,130017,21998.63
701:94,47.923770,-122.226340,130018,22046.06
701:94,47.923920,-122.226200,130019,22065.75
701:94,47.924100,-122.226030,130020,22089.43
701:94,47.924210,-122.225920,130021,22104.16
701:94,47.924330,-122.225810,130022,22119.85
701:94,47.924780,-122.225390,130023,22178.89
701:94,47.925310,-122.224890,130024,22248.69
701:94,47.925480,-122.224730,130025,22271.06
701:94,47.925920,-122.224310,130026,22329.19
701:94,47.926230,-122.224020,130027,22369.91
701:94,47.926770,-122.223510,130028,22441.02
701:94,47.927410,-122.222910,130029,22525.15
701:94,47.927700,-122.222640,130030,22563.15
701:94,47.927900,-122.222450,130031,22589.55
701:94,47.928190,-122.222180,130032,22627.59
701:94,47.928410,-122.221980,130033,22656.24
701:94,47.928680,-122.221740,130034,22691.20
701:94,47.928770,-122.221670,130035,22702.51
701:94,47.928890,-122.221570,130036,22717.78
701:94,47.928950,-122.221520,130037,22725.43
701:94,47.929200,-122.221340,130038,22756.31
701:94,47.929330,-122.221250,130039,22772.28
701:94,47.929410,-122.221200,130040,22781.91
701:94,47.929480,-122.221160,130041,22790.26
701:94,47.929530,-122.221120,130042,22796.54
701:94,47.929590,-122.221080,130043,22803.86
701:94,47.929630,-122.221050,130044,22808.85
701:94,47.929840,-122.220930,130045,22833.85
701:94,47.930110,-122.220780,130046,22865.91
701:94,47.930500,-122.220600,130047,22911.30
701:94,47.930630,-122.220550,130048,22926.23
701:94,47.930710,-122.220520,130049,22935.41
701:94,47.930910,-122.220440,130050,22958.42
701:94,47.931160,-122.220370,130051,22986.70
701:94,47.931250,-122.220340,130052,22996.98
701:94,47.931480,-122.220280,130053,23022.95
701:94,47.931510,-122.220270,130054,23026.36
701:94,47.931810,-122.220190,130055,23060.25
701:94,47.931890,-122.220170,130056,23069.27
701:94,47.932120,-122.220110,130057,23095.24
701:94,47.932310,-122.220060,130058,23116.67
701:94,47.932360,-122.220040,130059,23122.43
701:94,47.932440,-122.220020,130060,23131.45
701:94,47.932510,-122.220000,130061,23139.38
701:94,47.932730,-122.219940,130062,23164.25
701:94,47.932810,-122.219920,130063,23173.27
701:94,47.932910,-122.219890,130064,23184.61
701:94,47.932950,-122.219880,130065,23189.12
701:94,47.933190,-122.219820,130066,23216.16
701:94,47.933320,-122.219790,130067,23230.79
701:94,47.933480,-122.219750,130068,23248.83
701:94,47.933540,-122.219730,130069,23255.66
701:94,47.933760,-122.219670,130070,23280.53
701:94,47.933860,-122.219640,130071,23291.87
701:94,47.933960,-122.219610,130072,23303.21
701:94,47.934050,-122.219590,130073,23313.36
701:94,47.934190,-122.219550,130074,23329.21
701:94,47.934400,-122.219500,130075,23352.83
701:94,47.934520,-122.219470,130076,23366.36
701:94,47.934650,-122.219430,130077,23381.12
701:94,47.934800,-122.219390,130078,23398.06
701:94,47.934860,-122.219370,130079,23404.89
701:94,47.934990,-122.219340,130080,23419.52
701:94,47.935120,-122.219300,130081,23434.27
701:94,47.935360,-122.219240,130082,23461.34
701:94,47.935490,-122.219200,130083,23476.09
701:94,47.935570,-122.219180,130084,23485.11
701:94,47.935740,-122.219130,130085,23504.38
701:94,47.936210,-122.219000,130086,23557.53
701:94,47.936580,-122.218900,130087,23599.35
701:94,47.936590,-122.218898,130088,23600.48
701:94,47.936760,-122.218850,140002,23619.71
701:94,47.936970,-122.218790,140003,23643.49
701:94,47.937030,-122.218780,140004,23650.22
701:94,47.937180,-122.218740,140005,23667.17
701:94,47.937270,-122.218720,140006,23677.29
701:94,47.937500,-122.218660,140007,23703.26
701:94,47.937610,-122.218630,140008,23715.69
701:94,47.937780,-122.218580,140009,23734.96
701:94,47.938090,-122.218500,140010,23769.95
701:94,47.938310,-122.218440,140011,23794.82
701:94,47.938720,-122.218330,140012,23841.12
701:94,47.938770,-122.218320,140013,23846.73
701:94,47.938890,-122.218290,140014,23860.26
701:94,47.939130,-122.218230,140015,23887.30
701:94,47.939430,-122.218150,140016,23921.19
701:94,47.939640,-122.218090,140017,23944.97
701:94,47.939850,-122.218040,140018,23968.62
701:94,47.940290,-122.217920,140019,24018.33
701:94,47.940700,-122.217810,140020,24064.66
701:94,47.941130,-122.217690,140021,24113.31
701:94,47.941350,-122.217630,140022,24138.15
701:94,47.941380,-122.217620,140023,24141.56
701:94,47.941510,-122.217580,140024,24156.34
701:94,47.941670,-122.217540,140025,24174.39
701:94,47.941710,-122.217530,140026,24178.87
701:94,47.941820,-122.217500,140027,24191.30
701:94,47.942040,-122.217440,140028,24216.18
701:94,47.942230,-122.217390,140029,24237.60
701:94,47.942320,-122.217360,140030,24247.85
701:94,47.942420,-122.217330,140031,24259.21
701:94,47.942450,-122.217320,140032,24262.63
701:94,47.942610,-122.217280,140033,24280.64
701:94,47.942780,-122.217230,140034,24299.90
701:94,47.942850,-122.217210,140035,24307.86
701:94,47.942910,-122.217200,140036,24314.57
701:94,47.942950,-122.217190,140037,24319.05
701:94,47.943000,-122.217180,140038,24324.65
701:94,47.943320,-122.217090,140039,24360.90
701:94,47.943550,-122.217020,140040,24386.99
701:94,47.943630,-122.216990,140041,24396.19
701:94,47.943680,-122.216980,140042,24401.80
701:94,47.943890,-122.216910,140043,24425.70
701:94,47.944010,-122.216870,140044,24439.38
701:94,47.944090,-122.216840,140045,24448.59
701:94,47.944190,-122.216800,140046,24460.11
701:94,47.944340,-122.216740,140047,24477.36
701:94,47.944420,-122.216710,140048,24486.56
701:94,47.944500,-122.216670,140049,24495.95
